type,index,timestamp,k1_open,k1_high,k1_low,k1_close,k1_body,k1_range,k1_volume,k2_open,k2_high,k2_low,k2_close,k2_body,k2_volume,k3_high,k3_low,k2_body_k1_body,fvg_size_k1_range,vol_change_1_2,fvg_size,new_high_24h,max_gain_24h,new_high_48h,max_gain_48h,new_high_72h,max_gain_72h,new_high_96h,max_gain_96h,new_high_120h,max_gain_120h,new_high_168h,max_gain_168h,pass_all,pass_cond1,pass_cond2,pass_cond3
bearish,10032,2025-02-22 00:00:00,98104.04,98757.0,97709.92,98215.81,111.77000000000407,1047.0800000000017,2505.67226,98215.81,98430.58,96832.01,96971.9,1243.9100000000035,2514.76545,97223.4,96515.49,11.129193880289506,0.4646445352790649,0.003629042051972132,486.5200000000041,True,2.90448503079319,True,2.90448503079319,True,3.984099055653715,True,11.932186619331992,True,12.579275471722829,True,19.90729293402348,False,True,False,False
bearish,10117,2025-02-25 13:00:00,91900.01,92111.12,91706.87,92070.34,170.33000000000175,404.25,1240.02979,92070.35,92128.51,91206.92,91275.99,794.3600000000006,1819.89948,91441.82,88200.0,4.6636529090588414,0.6556586270871697,0.46762561244597195,265.04999999998836,True,6.167346023258662,True,10.305509281910942,True,13.817830659796801,True,14.664495691544147,True,14.664495691544147,True,14.664495691544147,False,True,True,False
bearish,10120,2025-02-25 16:00:00,89320.01,90000.0,89012.03,89400.53,80.52000000000407,987.9700000000012,3990.95851,89400.54,89598.02,88289.63,88303.73,1096.8099999999977,3167.36352,88905.67,86888.1,13.621584699452834,0.10765509074162218,-0.2063652097450645,106.36000000000058,True,3.3265615894840206,True,7.590007777600404,True,12.080962539557849,True,12.080962539557849,True,12.080962539557849,True,12.080962539557849,False,True,False,False
bearish,10146,2025-02-26 18:00:00,89115.99,89314.45,88882.35,89262.66,146.66999999999825,432.09999999999127,896.12405,89262.67,89270.0,88534.55,88616.8,645.8699999999953,971.12242,88674.0,87616.24,4.40355901002252,0.48218005091416344,0.08369195090791283,208.35000000000582,True,7.455180921746568,True,11.952688019612443,True,11.952688019612443,True,11.952688019612443,True,11.952688019612443,True,11.952688019612443,False,True,False,False
bullish,10164,2025-02-27 12:00:00,85226.32,85369.39,84694.29,85161.93,64.39000000001397,675.1000000000058,1354.89632,85161.93,85944.76,85057.67,85883.13,721.2000000000116,1433.68123,86737.0,85707.64,11.200496971577188,0.5010368834246735,0.05814829432852829,338.25,True,2.0019704955136812,True,2.0019704955136812,True,2.0019704955136812,True,11.281104386478573,True,11.281104386478573,True,11.281104386478573,False,True,True,False
bearish,10178,2025-02-28 02:00:00,84597.0,84990.24,84516.0,84640.0,43.0,474.24000000000524,926.58937,84640.0,84647.96,83614.75,84113.98,526.0200000000041,1733.10248,84164.97,82716.49,12.233023255814048,0.7401948380566695,0.8704104926219907,351.02999999999884,True,7.403899853282214,True,7.403899853282214,True,7.403899853282214,True,7.403899853282214,True,7.403899853282214,True,7.403899853282214,True,True,True,True
bullish,10192,2025-02-28 16:00:00,79204.6,79438.33,78258.52,78975.99,228.61000000000058,1179.8099999999977,4691.80611,78975.98,80729.91,78896.22,80343.11,1367.1300000000047,3560.42579,80467.43,79544.71,5.980184593849793,0.09016706079792922,-0.24113961520886476,106.38000000000466,True,8.962512177685506,True,9.00275723318957,True,19.5896237999968,True,19.5896237999968,True,19.5896237999968,True,19.5896237999968,False,True,False,False
bearish,10217,2025-03-01 17:00:00,85303.37,85508.79,85118.03,85380.0,76.63000000000466,390.75999999999476,639.99578,85379.99,85436.0,84800.0,84900.01,479.9800000000105,1584.91058,84967.92,84382.62,6.263604332506607,0.384148838161538,1.4764391102703835,150.11000000000058,True,0.9206510066081175,True,0.9206510066081175,True,3.117071670949154,True,4.250603544278456,True,4.250603544278456,True,4.250603544278456,False,True,False,True
bullish,10246,2025-03-02 22:00:00,85710.81,85911.84,85050.6,85107.45,603.3600000000006,861.2399999999907,1406.02942,85107.45,88673.09,85075.47,87427.99,2320.540000000008,7619.5081,91959.99,87278.51,3.8460289047997978,1.5868631275834995,4.419166904772164,1366.6699999999983,True,10.578472070904317,True,10.578472070904317,True,10.578472070904317,True,10.578472070904317,True,10.578472070904317,True,10.578472070904317,True,True,True,True
bearish,10255,2025-03-03 07:00:00,94247.4,94883.51,93800.0,94270.0,22.60000000000582,1083.5099999999948,2888.64518,94269.99,94416.46,93289.79,93314.89,955.1000000000058,1894.72864,93419.99,92649.58,42.26106194689203,0.35072126699337947,-0.3440770596823525,380.00999999999476,True,9.256812366737739,True,13.113006396588487,True,13.113006396588487,True,13.113006396588487,True,13.113006396588487,True,14.712153518123666,False,False,False,False
bearish,10261,2025-03-03 13:00:00,92866.01,93361.46,92830.44,93344.0,477.99000000000524,531.0200000000041,1122.18278,93344.78,93344.78,91341.64,91645.99,1698.7899999999936,2089.28035,92564.3,91181.0,3.5540283269523942,0.501186395992613,0.8618004011788524,266.1399999999994,True,11.166164891602373,True,12.2055222403341,True,12.2055222403341,True,12.2055222403341,True,12.2055222403341,True,13.82137152425433,True,True,True,True
bearish,10269,2025-03-03 21:00:00,93027.35,93690.0,92882.38,93586.83,559.4799999999959,807.6199999999953,1261.80234,93586.82,93721.37,89136.45,89278.88,4307.940000000002,6172.59027,91307.0,89117.0,7.699899907056612,1.950645105371355,3.8918836764877134,1575.3800000000047,True,11.64948615657782,True,12.254617075919032,True,12.254617075919032,True,12.254617075919032,True,12.254617075919032,True,14.755597347957714,True,True,True,True
bearish,10273,2025-03-04 01:00:00,90154.0,91000.0,89912.0,90300.01,146.00999999999476,1088.0,1626.75033,90300.01,90450.47,86781.98,87132.8,3167.209999999992,7319.60685,87724.13,85555.45,21.69173344291559,2.010909926470584,3.4995268880627797,2187.8699999999953,True,9.355814574250378,True,9.355814574250378,True,9.355814574250378,True,9.355814574250378,True,9.355814574250378,True,13.803385532520682,False,False,True,True
bullish,10328,2025-03-06 08:00:00,90606.0,90815.31,89986.73,90046.34,559.6600000000035,828.5800000000017,842.00257,90046.35,91903.01,90046.35,91057.19,1010.8399999999965,1922.33779,92000.0,90999.77,1.8061680305899837,0.2226218349465423,1.2830545398454067,184.4600000000064,True,2.1971295368589305,True,2.1971295368589305,True,2.1971295368589305,True,2.1971295368589305,True,2.1971295368589305,True,2.1971295368589305,False,True,False,True
bearish,10333,2025-03-06 13:00:00,92287.45,92810.64,92124.0,92737.98,450.52999999999884,686.6399999999994,1140.44077,92737.99,92769.26,91784.35,91916.0,821.9900000000052,1461.30795,91993.83,91265.96,1.8244955940781022,0.18957532331352436,0.28135365592024564,130.16999999999825,True,8.09449220615692,True,8.09449220615692,True,8.09449220615692,True,13.160522773652902,True,16.844687594980677,True,16.844687594980677,False,True,False,False
bearish,10339,2025-03-06 19:00:00,91290.89,91606.53,91003.71,91350.0,59.11000000000058,602.8199999999924,789.74756,91350.0,91399.01,89829.02,90102.02,1247.979999999996,1644.55126,90471.02,89450.06,21.112840466925793,0.8836634484589247,1.0823758670428814,532.6900000000023,True,6.963100735123884,True,6.963100735123884,True,7.431949752378234,True,12.091496049996211,True,15.82101433007512,True,15.82101433007512,False,False,True,True
bearish,10343,2025-03-06 23:00:00,89803.99,91457.03,89631.91,90820.69,1016.6999999999971,1825.1199999999953,2271.16246,90820.69,91066.44,89220.0,89316.02,1504.6699999999983,1916.09183,89360.8,88007.19,1.4799547555817867,0.14854365740334952,-0.15633871915970288,271.1100000000006,True,5.539187996774815,True,5.539187996774815,True,8.149240599692684,True,11.87056038413105,True,14.532670340283948,True,14.532670340283948,False,True,False,False
bearish,10420,2025-03-10 04:00:00,82640.86,83539.66,82615.38,83083.15,442.2899999999936,924.2799999999988,858.57068,83083.16,83090.02,81555.0,81845.11,1238.050000000003,1681.2986,82066.23,80202.53,2.7991815324787375,0.5941381399575988,0.95825298856001,549.1500000000087,True,6.240327164264088,True,7.273924056271368,True,7.273924056271368,True,7.273924056271368,True,7.273924056271368,True,7.273924056271368,True,True,True,True
bearish,10439,2025-03-10 23:00:00,79847.09,81118.32,79570.57,80043.85,196.7600000000093,1547.75,2855.95678,80043.84,80250.0,78992.1,79009.98,1033.8600000000006,2435.72646,79327.98,78202.0,5.254421630412439,0.15673719916007822,-0.14714169449020867,242.59000000001106,True,3.725711654447124,True,3.725711654447124,True,3.725711654447124,True,3.725711654447124,True,3.725711654447124,True,3.725711654447124,False,True,False,False
bullish,10465,2025-03-12 01:00:00,81386.79,81727.27,80777.75,81305.57,81.21999999998661,949.5200000000041,1542.25683,81305.58,83470.01,81288.61,83280.94,1975.3600000000006,2780.96936,83617.4,82846.31,24.321103176561515,1.1785323110624197,0.8031817437307118,1119.0399999999936,True,3.4414216943744744,True,3.4414216943744744,True,4.383408377644331,True,4.383408377644331,True,4.383408377644331,True,4.383408377644331,False,False,True,True
bearish,10473,2025-03-12 09:00:00,82765.52,83783.26,82752.58,83313.6,548.0800000000017,1030.679999999993,1260.16624,83313.6,83330.04,82217.01,82430.79,882.8100000000122,1790.05082,82620.01,82100.61,1.6107320099255755,0.1286238211666161,0.4204878397631093,132.57000000000698,True,2.591979609578345,True,3.398903091601504,True,3.398903091601504,True,3.398903091601504,True,3.398903091601504,True,3.398903091601504,False,True,False,False
bullish,10482,2025-03-12 18:00:00,82680.06,82771.05,82106.09,82492.67,187.38999999999942,664.9600000000064,1102.97753,82492.67,83076.79,82430.01,83004.45,511.77999999999884,1011.46578,84539.85,82873.2,2.7310955760712976,0.15361826275263654,-0.08296791866648444,102.14999999999418,False,1.8910959810223487,False,1.8910959810223487,True,3.0670868618919336,True,3.0670868618919336,True,3.0670868618919336,True,3.0670868618919336,False,True,False,False
bearish,10510,2025-03-13 22:00:00,81777.15,82524.46,81546.52,82009.5,232.35000000000582,977.9400000000023,1725.43591,82009.51,82193.66,80954.29,81044.72,964.7899999999936,2175.89338,81264.73,80666.0,4.152313320421646,0.288146512055962,0.2610687927551016,281.79000000000815,True,1.970188304786041,True,1.970188304786041,True,1.970188304786041,True,1.970188304786041,True,1.970188304786041,True,1.970188304786041,False,True,False,False
bullish,10534,2025-03-14 22:00:00,83602.15,83602.15,82640.59,83524.8,77.34999999999127,961.5599999999977,3070.46253,83524.8,85309.71,83524.8,84724.58,1199.7799999999988,5578.42625,84950.0,83949.19,15.511053652231858,0.3609135155372613,0.816803232573563,347.04000000000815,False,1.5876385954189012,False,1.5876385954189012,True,1.812022776926191,True,1.812022776926191,True,1.812022776926191,True,4.606962859208769,False,True,False,True
bullish,10594,2025-03-17 10:00:00,83233.8,83375.35,82981.68,83212.51,21.29000000000815,393.6700000000128,364.65635,83212.51,83725.39,83212.5,83675.65,463.1399999999994,708.95371,83869.77,83522.0,21.753875058704658,0.3725201310742231,0.9441693802946255,146.64999999999418,True,1.6569405705643163,True,1.6569405705643163,True,4.891517696777275,True,4.891517696777275,True,4.891517696777275,True,4.891517696777275,False,False,False,True
bullish,10608,2025-03-18 00:00:00,83531.07,83878.9,83103.6,83448.86,82.2100000000064,775.2999999999884,972.11069,83448.86,84336.89,83358.49,84197.46,748.6000000000058,1045.92714,84585.0,83983.74,9.105948181485799,0.1352250741648557,0.07593420251350187,104.84000000001106,True,1.0466637020752627,True,1.203043912116165,True,4.261822699153189,True,4.261822699153189,True,4.261822699153189,True,5.825696331258516,False,True,False,False
bearish,10624,2025-03-18 16:00:00,83163.81,83452.3,83048.71,83281.29,117.47999999999593,403.5899999999965,526.74962,83281.29,83349.06,82780.0,82840.51,440.77999999999884,458.74305,82942.1,82596.85,3.751957780047788,0.26415421591219185,-0.1291060637120157,106.61000000000058,True,2.3047317652495782,True,2.3047317652495782,True,2.3047317652495782,True,2.3047317652495782,True,2.3047317652495782,True,2.3047317652495782,False,True,False,False
bullish,10657,2025-03-20 01:00:00,84574.01,84705.56,83753.39,84230.97,343.0399999999936,952.1699999999983,1625.57252,84230.97,85870.01,83578.32,85612.25,1381.2799999999988,4366.47391,85950.0,84926.73,4.026585820895594,0.23227995000892557,1.6861144958331358,221.16999999999825,True,3.244308874175439,True,3.244308874175439,True,3.244308874175439,True,3.244308874175439,True,4.79292032305789,True,4.79292032305789,False,True,False,True
bearish,10678,2025-03-20 22:00:00,85513.44,86532.04,85471.1,86171.86,658.4199999999983,1060.9399999999878,1757.65291,86171.86,86219.05,84565.16,84691.76,1480.1000000000058,2658.1053,84908.0,83655.23,2.247957230946827,0.5307557449054728,0.5123038711892214,563.1000000000058,True,2.6861126158432564,True,2.6861126158432564,True,2.6861126158432564,True,2.6861126158432564,True,2.6861126158432564,True,2.6861126158432564,False,True,True,False
bearish,10781,2025-03-25 05:00:00,87832.0,88274.0,87797.21,88100.01,268.00999999999476,476.7899999999936,1366.12115,88100.01,88184.79,87302.88,87457.65,642.3600000000006,1519.59209,87537.22,87050.6,2.396776239692598,0.5452924767717627,0.11234065148614393,259.99000000000524,True,1.6939148749715467,True,2.206459635790256,True,2.2747989372327506,True,4.797658148818176,True,7.007511969913405,True,7.424712015336253,False,True,True,False
bearish,10784,2025-03-25 08:00:00,87498.16,87679.25,87262.0,87599.99,101.83000000000175,417.25,716.31289,87600.0,87600.0,86813.16,87088.31,511.6900000000023,821.47808,87088.31,86820.29,5.024943533339817,0.4162732174955119,0.14681459941339312,173.69000000000233,True,1.0909674314134445,True,1.606655818110976,True,1.675414269670647,True,4.2137471064151635,True,6.437154775274463,True,6.85691366230432,False,True,False,False
bearish,10809,2025-03-26 09:00:00,87652.0,87892.14,87567.42,87836.04,184.0399999999936,324.72000000000116,483.00014,87836.04,87836.04,87300.0,87324.6,511.4399999999878,567.91066,87405.37,87030.56,2.7789610954140707,0.4990453313624117,0.1757981270978514,162.0500000000029,True,1.949834767314143,True,2.0183534012992483,True,4.547832972582723,True,6.763485780442087,True,7.181780621148818,True,7.181780621148818,False,True,False,False
bearish,10888,2025-03-29 16:00:00,83731.83,83944.36,83666.65,83934.95,203.11999999999534,277.7100000000064,340.17747,83934.94,83947.42,83266.65,83544.8,390.1399999999994,720.14163,83559.23,82820.85,1.9207365104372212,0.3868063807568895,1.116958627506989,107.41999999999825,True,2.4165423140522497,True,2.854339214011784,True,2.854339214011784,True,2.854339214011784,True,2.854339214011784,True,2.934753572660061,False,True,False,True
bullish,10941,2025-03-31 21:00:00,82768.74,82866.02,81656.0,82507.99,260.75,1210.020000000004,2027.95258,82507.99,83746.23,82507.49,83499.18,991.1899999999878,2160.57547,83943.08,83390.3,3.8013039309683134,0.4332820945108321,0.06539743153165856,524.2799999999988,True,1.9775536462352132,True,3.946539244916066,True,6.798902614123372,True,6.798902614123372,True,6.798902614123372,True,6.798902614123372,False,True,False,False
bullish,10959,2025-04-01 15:00:00,83454.76,83597.07,83380.58,83445.5,9.259999999994761,216.49000000000524,622.58551,83445.5,84207.55,83410.0,84121.94,676.4400000000023,1217.29279,84395.46,84116.27,73.0496760259595,2.398263199223911,0.9552218457509555,519.1999999999971,True,2.371363015474106,True,5.864954357850093,True,5.864954357850093,True,5.864954357850093,True,5.864954357850093,True,5.864954357850093,False,False,True,True
bearish,10995,2025-04-03 03:00:00,86286.03,87000.0,86186.19,86900.02,613.9900000000052,813.8099999999977,812.77336,86900.01,88500.0,85228.39,85659.99,1240.0199999999895,7832.63499,85743.22,84207.26,2.0196094398931237,0.5443162408916116,8.636923865221172,442.97000000000116,True,5.772328490214032,True,5.772328490214032,True,5.772328490214032,True,8.872361105648132,True,13.54995504500199,True,13.54995504500199,True,True,True,True
bullish,10999,2025-04-03 07:00:00,82821.6,82845.42,82320.0,82516.29,305.3100000000122,525.4199999999983,2829.6448,82516.28,83424.72,82175.98,83227.55,711.2700000000041,1848.78037,83998.02,83099.99,2.329664930726067,0.4845076319896613,-0.346638712392453,254.57000000000698,False,1.2668050931481851,True,2.2627442772334327,True,2.2627442772334327,True,2.2627442772334327,True,2.2627442772334327,True,2.2627442772334327,False,True,False,False
bullish,11028,2025-04-04 12:00:00,82818.53,82920.19,82615.36,82720.32,98.20999999999185,304.83000000000175,664.54369,82720.32,83212.17,82642.29,83200.0,479.679999999993,628.6749,83264.16,83041.95,4.8842276753898055,0.39943575107434987,-0.05397506671081324,121.75999999999476,True,2.170532894340929,True,2.170532894340929,True,2.170532894340929,True,2.170532894340929,True,2.170532894340929,True,2.170532894340929,False,True,False,False
bullish,11030,2025-04-04 14:00:00,83200.0,83264.16,83041.95,83054.72,145.27999999999884,222.2100000000064,400.85192,83054.73,84000.0,83050.0,83992.85,938.1200000000099,1397.79534,84650.0,83992.85,6.4573237885463755,3.2792853606947543,2.4870616061911335,728.6900000000023,True,1.7484593611464962,True,1.7484593611464962,True,1.7484593611464962,True,1.7484593611464962,True,1.7484593611464962,True,1.7484593611464962,True,True,True,True
bearish,11033,2025-04-04 17:00:00,84416.0,84720.0,84126.16,84571.38,155.38000000000466,593.8399999999965,882.78102,84571.38,84690.0,82416.72,82567.03,2004.3500000000058,4808.43362,82768.09,81659.0,12.899665336593808,2.286929139162089,4.446915498930867,1358.070000000007,False,2.7067799124552936,False,2.7067799124552936,True,11.433019170255724,True,11.433019170255724,True,11.433019170255724,True,11.433019170255724,True,True,True,True
bullish,11120,2025-04-08 08:00:00,79163.24,79599.99,79000.0,79020.04,143.20000000001164,599.9900000000052,1021.92218,79020.04,80811.07,78772.14,80599.99,1579.9500000000116,1819.55645,80867.99,79891.38,11.033170391060636,0.4856580943015665,0.780523493481666,291.3899999999994,False,1.0219850530131975,True,5.010063443475301,True,5.010063443475301,True,5.904535917655259,True,8.165842734402347,True,8.165842734402347,False,True,False,False
bearish,11133,2025-04-08 21:00:00,79837.99,80375.0,79381.02,79899.9,61.90999999998894,993.9799999999959,2851.38021,79899.9,80258.0,78474.0,78479.91,1419.9899999999907,2481.53782,78859.85,78175.14,22.93635923114593,0.5243264452001051,-0.1297064448658707,521.1699999999983,True,5.9976805538654,True,5.9976805538654,True,5.9976805538654,True,5.9976805538654,True,5.9976805538654,True,5.9976805538654,False,False,True,False
bearish,11135,2025-04-08 23:00:00,78479.91,78859.85,78175.14,78497.99,18.080000000001746,684.7100000000064,2215.66571,78498.0,78522.72,77357.61,77414.25,1083.75,2601.21789,77560.0,76556.98,59.94192477875527,0.8983949409238855,0.174011890990541,615.1399999999994,True,4.547660547841679,True,4.547660547841679,True,4.547660547841679,True,4.547660547841679,True,4.547660547841679,True,4.547660547841679,False,False,True,False
bullish,11147,2025-04-09 11:00:00,75674.45,75869.57,75015.86,75073.33,601.1199999999953,853.7100000000064,1469.1856,75073.34,76915.94,75000.0,76416.34,1343.0,2745.3233,76820.52,76214.32,2.234162895927619,0.40382565508193347,0.8686021017358188,344.75,True,10.173288183918787,True,10.173288183918787,True,11.111740846824349,True,13.484233533945153,True,13.484233533945153,True,14.006735506738725,False,True,False,True
bearish,11182,2025-04-10 22:00:00,80874.35,81841.58,80634.26,81272.19,397.8399999999965,1207.320000000007,2096.33434,81272.19,81353.1,78606.06,78757.0,2515.1900000000023,5245.58887,79688.0,78464.36,6.322114417856486,0.7837690090448177,1.5022673005490144,946.2599999999948,False,2.5029807429248994,False,2.5029807429248994,False,2.5029807429248994,False,2.5029807429248994,False,2.5029807429248994,False,2.5029807429248994,True,True,True,True
bullish,11192,2025-04-11 08:00:00,79607.3,79750.17,78969.58,79043.48,563.820000000007,780.5899999999965,1377.83878,79043.48,80459.01,79011.18,80452.72,1409.2400000000052,1401.36338,80829.02,80162.18,2.499450179135163,0.5278187012388021,0.017073550506395214,412.00999999999476,True,5.705103826110969,True,7.962152306383801,True,7.962152306383801,True,7.962152306383801,True,8.45922961668922,True,8.45922961668922,False,True,True,False
bearish,11243,2025-04-13 11:00:00,85302.21,85724.79,85247.03,85432.31,130.09999999999127,477.75999999999476,1663.06089,85432.31,85436.68,84464.44,84619.98,812.3300000000017,2229.02689,84804.57,84399.42,6.24388931591127,0.9261135298057533,0.340315861796257,442.45999999999185,True,2.5957502566365105,True,2.5957502566365105,True,2.5957502566365105,True,2.5957502566365105,True,2.5957502566365105,True,2.5957502566365105,False,True,True,False
bullish,11325,2025-04-16 21:00:00,83757.73,84204.54,83512.2,83736.37,21.360000000000582,692.3399999999965,1092.69367,83736.36,84849.06,83714.31,84605.31,868.9499999999971,1314.8165,85270.27,84502.02,40.68117977527965,0.429673281913528,0.2032800556078995,297.4800000000105,True,1.5384681158521933,True,1.5384681158521933,True,1.5384681158521933,True,1.7498462671965334,True,5.0608316368690005,True,12.459553843533865,False,False,False,False
bearish,11328,2025-04-17 00:00:00,84846.58,85226.42,84701.23,85048.55,201.97000000000116,525.1900000000023,782.33383,85048.54,85500.0,83275.0,83281.21,1767.3299999999872,2664.59303,84472.31,83276.0,8.750457988810105,0.4358803480645047,2.4059539902550293,228.91999999999825,False,1.1392632668970701,False,1.1392632668970701,False,1.1392632668970701,False,1.1392632668970701,False,1.1392632668970701,False,1.1392632668970701,False,True,False,True
bullish,11430,2025-04-21 06:00:00,85009.27,85031.19,84669.73,84835.28,173.99000000000524,361.4600000000064,272.57238,84835.28,85298.0,84835.28,85179.24,343.9600000000064,422.92944,87010.0,85144.76,1.9768952238634176,0.31419797487962825,0.5516225084874703,113.56999999999243,True,4.039458932657538,True,10.415954428016352,True,11.36625278324342,True,11.36625278324342,True,12.615194495102317,True,12.615194495102317,False,True,False,False
bullish,11445,2025-04-21 21:00:00,87038.71,87575.21,86779.97,87028.09,10.620000000009895,795.2400000000052,1660.3259,87028.08,88465.99,86943.39,88208.37,1180.2899999999936,3876.26378,88329.49,87862.93,111.13841807899189,0.3618027262209958,1.3346403136878129,287.7199999999866,True,3.8446268070610254,True,8.1311138163414,True,8.1311138163414,True,9.343774339793175,True,9.343774339793175,True,9.343774339793175,False,False,False,True
bullish,11476,2025-04-23 04:00:00,91414.78,91509.75,91065.83,91111.72,303.0599999999977,443.91999999999825,806.20698,91111.72,93888.0,91060.0,93039.99,1928.270000000004,6118.16636,93354.93,92537.93,6.3626674585891205,2.3161380428906044,6.58882831800836,1028.179999999993,True,3.4819240572725887,True,3.4819240572725887,True,4.642445203926351,True,4.642445203926351,True,4.642445203926351,True,4.642445203926351,True,True,True,True
bullish,11538,2025-04-25 18:00:00,93816.42,93976.42,93581.39,93634.02,182.39999999999418,395.02999999999884,617.16074,93634.02,94660.0,93634.02,94635.67,1001.6499999999942,1638.14538,94990.0,94270.81,5.491502192982599,0.7452345391489261,1.6543253221194851,294.3899999999994,True,1.8958159929905773,True,1.8958159929905773,True,1.8958159929905773,True,1.8958159929905773,True,1.8958159929905773,True,3.6685798416241076,True,True,True,True
bullish,11541,2025-04-25 21:00:00,94417.29,94688.88,93929.41,94400.01,17.279999999998836,759.4700000000012,1246.62972,94400.01,95758.04,94391.3,95368.0,967.9900000000052,5315.61891,95683.31,94804.82,56.017939814818895,0.1526590912083455,3.263991805040554,115.94000000000233,False,0.9146902994311481,False,0.9146902994311481,False,0.9939076267456066,False,0.9939076267456066,False,0.9939076267456066,True,3.3866701137451285,False,False,False,True
bearish,11576,2025-04-27 08:00:00,94628.0,95001.58,94576.74,94870.01,242.00999999999476,424.8399999999965,728.73565,94870.01,95369.0,94041.6,94117.6,752.4099999999889,2400.13887,94469.5,94050.15,3.109003760175221,0.2524244421429388,2.2935658767345886,107.24000000000524,True,1.8786120139053328,True,1.8786120139053328,True,1.8786120139053328,True,1.8786120139053328,True,1.8786120139053328,True,1.8786120139053328,False,True,False,True
bearish,11597,2025-04-28 05:00:00,94260.87,94545.45,94160.49,94328.29,67.41999999999825,384.95999999999185,242.97815,94328.3,94335.84,93641.7,93939.57,388.7299999999959,563.30862,93939.57,93660.0,5.765796499555117,0.5738778054862919,1.3183509299087182,220.91999999999825,True,1.4448522942053619,True,1.4448522942053619,True,1.4448522942053619,True,1.4448522942053619,True,1.4448522942053619,True,1.4448522942053619,True,True,True,True
bearish,11612,2025-04-28 20:00:00,95319.99,95630.0,95056.0,95350.69,30.69999999999709,574.0,2035.1513,95350.69,95518.5,93926.81,93965.7,1384.9900000000052,2653.72474,94900.0,93850.0,45.11368078176341,0.27177700348432055,0.3039446944313183,156.0,True,1.6958424507658645,True,2.1355832351455986,True,2.257616562868204,True,2.257616562868204,True,2.257616562868204,True,2.257616562868204,False,False,False,False
bullish,11629,2025-04-29 13:00:00,94353.32,94417.97,94200.0,94276.49,76.83000000000175,217.97000000000116,1647.45956,94276.49,94811.29,94258.41,94780.0,503.50999999999476,377.80111,94960.0,94704.81,6.553559807366697,1.3159609120520943,-0.7706765500210517,286.8399999999965,True,1.1036246595854624,True,1.1036246595854624,True,3.1837689372054943,True,3.683313674293137,True,3.683313674293137,True,3.683313674293137,False,True,True,False
bearish,11659,2025-04-30 19:00:00,94946.52,95228.45,94928.44,95176.66,230.13999999999942,300.00999999999476,619.85078,95176.66,95214.9,94349.29,94555.88,620.7799999999988,1664.41996,94649.5,93026.0,2.6974015816459564,0.9297690076997673,1.685194588284619,278.9400000000023,True,2.1262753290794647,True,2.1262753290794647,True,2.1262753290794647,True,2.1262753290794647,True,2.1262753290794647,True,2.1262753290794647,True,True,True,True
bearish,11735,2025-05-03 23:00:00,96380.96,96509.44,96325.65,96418.68,37.71999999998661,183.79000000000815,188.69143,96418.68,96428.33,96080.59,96215.41,203.26999999998952,306.55723,96215.4,95869.68,5.3889183457068315,0.5998694161814849,0.6246484008309228,110.25,True,1.1591720377697812,True,2.9187968106106617,True,3.061126501611974,True,3.061126501611974,True,3.061126501611974,True,3.061126501611974,False,True,True,False
bullish,11788,2025-05-06 04:00:00,94347.16,94365.19,93876.0,94242.02,105.13999999999942,489.1900000000023,332.90812,94242.01,94831.75,94242.01,94719.82,477.8100000000122,385.77053,95199.0,94719.82,4.544512079132726,0.7249330525971565,0.15878978860593732,354.63000000000466,False,0.8390911945390007,True,3.5678516622496046,True,10.36459524958302,True,10.593005747140445,True,10.593005747140445,True,12.138225970826737,False,True,True,False
bullish,11839,2025-05-08 07:00:00,97262.89,97390.0,96978.04,97030.5,232.38999999999942,411.9600000000064,354.25475,97030.5,97782.0,96876.29,97770.01,739.5099999999948,917.12453,98366.0,97600.0,3.1821937260639297,0.5097582289542595,1.5888842139731365,210.0,True,6.936810760858399,True,7.158127117773902,True,7.798100420987788,True,7.798100420987788,True,8.655354759215522,True,8.655354759215522,True,True,True,True
bullish,11859,2025-05-09 03:00:00,101365.39,101365.39,100972.0,101299.99,65.39999999999418,393.3899999999994,1084.70087,101300.0,102851.0,101285.71,102607.8,1307.800000000003,2318.75045,104145.76,102114.66,19.99694189602629,1.9046493301812581,1.1376865402532592,749.2700000000041,True,2.9555551455975295,True,2.9555551455975295,True,3.570429709785566,True,4.394063891038152,True,4.394063891038152,True,4.394063891038152,True,True,True,True
bullish,11892,2025-05-10 12:00:00,103226.25,103226.25,103034.5,103152.48,73.77000000000407,191.75,291.54929,103152.48,103361.0,103088.99,103361.0,208.52000000000407,399.13796,103947.36,103355.35,2.8266232885996008,0.6732724902216731,0.36902394788888027,129.10000000000582,True,1.7033651808527455,True,1.8020319443939872,True,2.512151705598137,True,2.512151705598137,True,2.512151705598137,True,2.512151705598137,False,True,True,False
bearish,11949,2025-05-12 21:00:00,103881.14,104629.96,103675.57,104319.99,438.8500000000058,954.3899999999994,1481.23564,104320.0,104400.0,102544.25,102799.99,1520.0099999999948,3039.45535,103206.35,102388.0,3.4636208271618427,0.4916438772409617,1.0519728717842625,469.22000000000116,True,2.8523595288649113,True,2.8523595288649113,True,2.8523595288649113,True,2.8523595288649113,True,2.8523595288649113,True,2.8523595288649113,False,True,False,True
