type,index,timestamp,k1_open,k1_high,k1_low,k1_close,k1_body,k1_range,k1_upper_wick,k1_lower_wick,k1_volume,k2_open,k2_high,k2_low,k2_close,k2_body,k2_range,k2_upper_wick,k2_lower_wick,k2_volume,k3_open,k3_high,k3_low,k3_close,k3_body,k3_range,k3_upper_wick,k3_lower_wick,k3_volume,fvg_high,fvg_low,fvg_size,close_slope,low_slope,high_slope,vol_change_1_2,vol_change_2_3,k2_body_k1_body,k2_range_k1_range,fvg_size_k1_range,new_high_24h,new_low_24h,max_high_24h,min_low_24h,max_gain_24h,max_loss_24h,new_high_48h,new_low_48h,max_high_48h,min_low_48h,max_gain_48h,max_loss_48h,new_high_72h,new_low_72h,max_high_72h,min_low_72h,max_gain_72h,max_loss_72h,new_high_96h,new_low_96h,max_high_96h,min_low_96h,max_gain_96h,max_loss_96h,new_high_120h,new_low_120h,max_high_120h,min_low_120h,max_gain_120h,max_loss_120h,new_high_168h,new_low_168h,max_high_168h,min_low_168h,max_gain_168h,max_loss_168h
bearish,4368,2025-10-14 16:00:00,111724.41,112140.0,111513.63,111803.33,78.91999999999825,626.3699999999953,336.66999999999825,210.77999999999884,979.88421,111803.33,112000.0,111055.91,111287.89,515.4400000000023,944.0899999999965,196.66999999999825,231.97999999999593,937.93171,111287.9,111336.11,110012.24,110623.58,664.3199999999924,1323.8699999999953,48.2100000000064,611.3399999999965,1937.91268,111513.63,111336.11,177.52000000000407,-589.8749999999818,,-401.9449999999794,-0.04281373204289117,1.066155413382921,6.531170805879546,1.507240129635844,0.2834107636061839,True,True,113612.35,109866.0,1.3204251522709034,1.88203002628468,True,True,113612.35,109635.15,1.5277702804597775,1.88203002628468,True,True,113612.35,104505.0,6.135574522946778,1.88203002628468,True,True,113612.35,103528.23,7.01289096592292,1.88203002628468,True,True,113612.35,103528.23,7.01289096592292,1.88203002628468,True,True,113612.35,103528.23,7.01289096592292,1.88203002628468
bearish,4386,2025-10-15 10:00:00,112738.17,113612.35,112673.9,112809.94,71.77000000000407,938.4500000000116,802.4100000000035,64.27000000000407,812.09712,112809.94,112866.77,111825.93,112024.29,785.6500000000087,1040.840000000011,56.830000000001746,198.36000000000058,762.39853,112024.3,112465.5,111746.76,112344.81,320.50999999999476,718.7400000000052,120.69000000000233,277.54000000000815,1145.73005,112673.9,112465.5,208.39999999999418,-232.56499999997487,,-573.424999999976,-0.06119784047504068,0.502796772181604,10.94677441828012,1.1091054398209794,0.2220683041184843,False,True,113520.88,110164.0,2.046405342082683,0.7517091358335963,False,True,113520.88,107427.0,4.480040545767369,0.7517091358335963,False,True,113520.88,103528.23,7.9466769809408255,0.7517091358335963,False,True,113520.88,103528.23,7.9466769809408255,0.7517091358335963,False,True,113520.88,103528.23,7.9466769809408255,0.7517091358335963,True,True,114000.0,103528.23,7.9466769809408255,1.1769362736179416
bullish,4408,2025-10-16 08:00:00,110763.28,110856.11,110361.0,110431.27,332.00999999999476,495.1100000000006,92.83000000000175,70.27000000000407,753.8893,110431.27,111330.0,110417.32,111299.99,868.7200000000012,912.679999999993,30.00999999999476,13.94999999999709,776.36767,111300.0,111562.24,111014.12,111510.43,210.42999999999302,548.1200000000099,51.810000000012224,285.88000000000466,544.40968,111014.12,110856.11,158.00999999999476,539.5800000000022,326.56000000001825,,0.02981653937786347,-0.2987733762793085,2.616547694346601,1.8433883379450868,0.3191412009452335,True,True,111982.45,107427.0,1.016037816950276,3.231228604073064,True,True,111982.45,103528.23,1.016037816950276,6.743187263025641,True,True,111982.45,103528.23,1.016037816950276,6.743187263025641,True,True,111982.45,103528.23,1.016037816950276,6.743187263025641,True,True,111982.45,103528.23,1.016037816950276,6.743187263025641,True,True,114000.0,103528.23,2.8360096705540174,6.743187263025641
bullish,4446,2025-10-17 22:00:00,105835.62,105989.01,104533.21,105163.42,672.1999999999971,1455.7999999999884,153.38999999999942,630.2099999999919,1894.44771,105163.41,106852.14,105087.29,106803.53,1640.1199999999953,1764.8500000000058,48.61000000000058,76.1200000000099,2228.15693,106803.52,107575.6,106239.75,106372.34,431.18000000000757,1335.8500000000058,772.0800000000017,132.5899999999965,1909.04788,106239.75,105989.01,250.74000000000524,604.4600000000098,853.2700000000274,,0.17615119078689176,-0.14321659561025624,2.4399285926807535,1.2122887759307734,0.1722351971424696,False,False,107499.0,106071.42,1.424666576279942,0.1584435204337376,True,False,108621.68,106071.42,2.4839084731520735,0.1584435204337376,True,False,111705.56,106071.42,5.393530895325849,0.1584435204337376,True,False,113557.62,106071.42,7.1409384803198,0.1584435204337376,True,False,114000.0,106071.42,7.558321376905027,0.1584435204337376,True,False,114000.0,106071.42,7.558321376905027,0.1584435204337376
bullish,4451,2025-10-18 03:00:00,106647.11,106889.11,106233.65,106454.72,192.38999999999942,655.4600000000064,242.0,221.07000000000698,522.73818,106457.24,107177.08,106342.47,107021.37,564.1299999999901,834.6100000000006,155.7100000000064,114.77000000000407,502.81407,107021.38,107440.02,107016.87,107301.4,280.0199999999895,423.15000000000873,138.6200000000099,4.510000000009313,474.97927,107016.87,106889.11,127.75999999999476,423.3400000000133,391.61000000002457,,-0.0381148933869725,-0.05535803721642083,2.9322210094079306,1.273319500808581,0.1949165471577114,True,False,107499.0,106322.2,0.570581979773243,0.6491219561925128,True,True,109450.07,106103.36,2.395903567725474,0.8536130798816998,True,True,111705.56,106103.36,4.506024982339171,0.8536130798816998,True,True,114000.0,106103.36,6.652586030513303,0.8536130798816998,True,True,114000.0,106103.36,6.652586030513303,0.8536130798816998,True,True,114000.0,106103.36,6.652586030513303,0.8536130798816998
bearish,4502,2025-10-20 06:00:00,108744.83,109370.99,108744.83,109146.8,401.97000000000116,626.1600000000035,224.19000000000233,0.0,673.56143,109146.8,109146.8,108471.1,108642.78,504.0200000000041,675.6999999999971,0.0,171.67999999999302,440.82047,108642.77,108642.77,107402.52,108047.46,595.3099999999977,1240.25,0.0,644.9400000000023,1198.8653,108744.83,108642.77,102.05999999999767,-549.6699999999919,,-364.10999999997887,-0.34553783758075335,1.7196225710661757,1.2538746672637326,1.0791171585537136,0.1629934840935178,True,False,111705.56,107854.71,0.7253681031880885,2.7226397797486057,True,False,114000.0,107473.72,1.0760495153059912,4.83256997137243,True,True,114000.0,106666.69,1.8188785134988747,4.83256997137243,True,True,114000.0,106666.69,1.8188785134988747,4.83256997137243,True,True,114000.0,106666.69,1.8188785134988747,4.83256997137243,True,True,115466.8,106666.69,1.8188785134988747,6.181415705004092
bullish,4541,2025-10-21 21:00:00,108793.39,108913.68,107922.06,108426.98,366.4100000000035,991.6199999999953,120.2899999999936,504.91999999999825,1261.1868,108426.98,112290.31,108408.0,112170.52,3743.540000000008,3882.3099999999977,119.7899999999936,18.979999999995925,3335.7283,112170.52,113557.62,111716.91,113422.61,1252.0899999999965,1840.7099999999919,135.00999999999476,453.6100000000006,4175.55944,111716.91,108913.68,2803.2300000000105,2497.815000000012,1897.4250000000022,,1.6449121573425922,0.251768448887159,10.21680630987138,3.9151186946612775,2.826919586131808,True,True,114000.0,106708.18,4.6700469582884425,4.483412582750463,True,True,114000.0,106666.69,4.6700469582884425,4.520551096517082,True,True,114000.0,106666.69,4.6700469582884425,4.520551096517082,True,True,114000.0,106666.69,4.6700469582884425,4.520551096517082,True,True,114000.0,106666.69,4.6700469582884425,4.520551096517082,True,True,116400.0,106666.69,6.873626894252409,4.520551096517082
bearish,4549,2025-10-22 05:00:00,110787.56,111111.0,110111.0,110816.32,28.760000000009313,1000.0,294.679999999993,676.5599999999977,986.90737,110816.33,110816.33,108271.68,109066.98,1749.3500000000058,2544.6500000000087,0.0,795.3000000000029,2484.48697,109066.98,109423.19,108045.81,108297.67,769.3099999999977,1377.3800000000047,356.2100000000064,251.86000000000058,1531.00726,110111.0,109423.19,687.8099999999977,-1259.3249999999975,,-843.9049999999816,1.5174469717456867,-0.3837732785533586,60.82579972181639,2.5446500000000087,0.6878099999999977,False,True,109163.88,106666.69,2.519118662140996,-0.8601502120587365,True,True,111293.61,106666.69,2.519118662140996,1.0740162199961862,True,True,112104.98,106666.69,2.519118662140996,1.8108817466011535,True,True,112104.98,106666.69,2.519118662140996,1.8108817466011535,True,True,115466.8,106666.69,2.519118662140996,4.8640008718475025,True,True,116400.0,106666.69,2.519118662140996,5.711509295165787
bearish,4586,2025-10-23 18:00:00,109427.0,109701.9,109370.05,109439.2,12.19999999999709,331.84999999999127,262.6999999999971,56.94999999999709,401.4903,109439.2,109655.89,109100.4,109253.89,185.30999999999767,555.4900000000052,216.69000000000233,153.49000000000524,562.0243,109253.88,109253.89,108685.72,109164.94,88.94000000000233,568.1699999999983,0.00999999999476131,479.22000000000116,953.31213,109370.05,109253.89,116.16000000000349,-137.12999999998186,,-224.005000000003,0.3998452764612247,0.6962115872925778,15.189344262298514,1.673918939279855,0.3500376676209328,True,False,111522.3,108723.13,0.48580421255480677,1.967860488314671,True,False,112104.98,108723.13,0.48580421255480677,2.500620599515126,True,False,113466.23,108723.13,0.48580421255480677,3.7452483563827506,True,False,116400.0,108723.13,0.48580421255480677,6.427673755292236,True,False,116400.0,108723.13,0.48580421255480677,6.427673755292236,True,True,116400.0,107925.06,1.2162770588763492,6.427673755292236
bullish,4603,2025-10-24 11:00:00,110570.13,110630.81,110274.85,110441.46,128.66999999999825,355.95999999999185,60.679999999993015,166.61000000000058,332.11629,110441.46,111470.32,110332.0,111178.55,737.0899999999965,1138.320000000007,291.7700000000041,109.4600000000064,958.63918,111178.54,111310.31,110941.02,111261.36,82.82000000000698,369.2899999999936,48.94999999999709,237.51999999998952,515.30958,110941.02,110630.81,310.2100000000064,409.95000000001045,333.08500000000134,,1.8864563674368395,-0.46245720939551005,5.728530348954741,3.1978874030790903,0.8714743229576736,True,True,112104.98,109700.01,1.3325130675622805,1.1186214080238395,True,True,112104.98,109700.01,1.3325130675622805,1.1186214080238395,True,True,115466.8,109700.01,4.371286805185648,1.1186214080238395,True,True,116400.0,109700.01,5.214813124842892,1.1186214080238395,True,True,116400.0,109700.01,5.214813124842892,1.1186214080238395,True,True,116400.0,106304.34,5.214813124842892,4.179409924300324
bullish,4658,2025-10-26 18:00:00,112528.82,112571.26,112189.33,112477.1,51.720000000001164,381.929999999993,42.439999999987776,287.7700000000041,337.77399,112477.11,113466.23,112430.56,113286.09,808.9799999999959,1035.6699999999983,180.13999999999942,46.55000000000291,1079.09408,113286.09,113827.02,113279.85,113575.05,288.9600000000064,547.1699999999983,251.97000000000116,6.239999999990687,1229.55057,113279.85,112571.26,708.5900000000111,548.974999999998,545.2600000000027,,2.194722246079398,0.13942851952259808,15.64153132250537,2.7116749142513474,1.8552876181499856,True,False,116400.0,112901.0,3.401170067741984,0.33443723663123304,True,False,116400.0,112901.0,3.401170067741984,0.33443723663123304,True,True,116400.0,112100.0,3.401170067741984,1.0415356305644876,True,True,116400.0,107925.06,3.401170067741984,4.727045454244518,True,True,116400.0,106304.34,3.401170067741984,6.157767687722052,True,True,116400.0,106304.34,3.401170067741984,6.157767687722052
bullish,4701,2025-10-28 13:00:00,113964.6,113981.73,113483.3,113605.31,359.29000000000815,498.429999999993,17.129999999990105,122.00999999999476,628.71639,113605.32,114186.01,113605.32,114115.52,510.1999999999971,580.6899999999878,70.48999999999069,0.0,542.51916,114115.52,114364.99,114091.51,114188.37,72.84999999999127,273.4800000000105,176.6200000000099,24.010000000009313,579.31808,114091.51,113981.73,109.77999999999884,291.5300000000187,304.10500000000957,,-0.13710033867575805,0.06782971499107966,1.4200228227893499,1.1650382200108258,0.22025158999257743,True,True,116086.0,112100.0,1.8461467465005172,1.7455374199184452,True,True,116086.0,107925.06,1.8461467465005172,5.404828106841602,True,True,116086.0,106304.34,1.8461467465005172,6.825372019355338,True,True,116086.0,106304.34,1.8461467465005172,6.825372019355338,True,True,116086.0,106304.34,1.8461467465005172,6.825372019355338,True,True,116086.0,104200.0,1.8461467465005172,8.669803739121337
bullish,4723,2025-10-29 11:00:00,112666.75,112666.75,112339.77,112523.49,143.25999999999476,326.9799999999959,0.0,183.72000000000116,301.5613,112523.49,112878.65,112505.58,112810.55,287.0599999999977,373.06999999999243,68.09999999999127,17.910000000003492,311.50456,112810.56,113379.0,112807.34,113039.1,228.54000000000815,571.6600000000035,339.8999999999942,3.220000000001164,640.93765,112807.34,112666.75,140.5899999999965,257.8050000000026,233.78499999999636,,0.03297259960081088,1.0575546309819668,2.003769370375598,1.1409566334332286,0.42996513548228715,True,True,113643.73,107925.06,0.8671413704575627,4.3279807856474575,True,True,113643.73,106304.34,0.8671413704575627,5.764695807914627,True,True,113643.73,106304.34,0.8671413704575627,5.764695807914627,True,True,113643.73,106304.34,0.8671413704575627,5.764695807914627,True,True,113643.73,106304.34,0.8671413704575627,5.764695807914627,True,True,113643.73,98944.36,0.8671413704575627,12.289076225004504
bearish,4727,2025-10-29 15:00:00,113284.21,113577.9,113240.01,113577.9,293.6899999999878,337.8899999999994,0.0,44.20000000001164,640.61019,113577.9,113624.12,112956.0,113070.94,506.95999999999185,668.1199999999953,46.220000000001164,114.94000000000233,507.26681,113070.94,113105.08,112768.63,112974.44,96.5,336.4499999999971,34.13999999999942,205.80999999999767,659.57288,113240.01,113105.08,134.92999999999302,-301.72999999998734,,-236.4099999999873,-0.2081505759376072,0.3002484432206397,1.7261738567878135,1.977329900263389,0.3993311432714589,True,True,113643.73,107925.06,4.579829659286748,0.3565171002722458,True,True,113643.73,106304.34,6.012762645143795,0.3565171002722458,True,True,113643.73,106304.34,6.012762645143795,0.3565171002722458,True,True,113643.73,106304.34,6.012762645143795,0.3565171002722458,True,True,113643.73,106304.34,6.012762645143795,0.3565171002722458,True,True,113643.73,98944.36,12.519968157044758,0.3565171002722458
bearish,4732,2025-10-29 20:00:00,113132.35,113325.13,113050.01,113139.13,6.779999999998836,275.1200000000099,186.0,82.34000000001106,343.38468,113139.13,113643.73,112705.0,112873.07,266.0599999999977,938.7299999999959,504.59999999999127,168.07000000000698,1155.92441,112873.08,112916.0,112234.74,112488.44,384.6399999999994,681.2599999999948,42.919999999998254,253.6999999999971,1185.34226,113050.01,112916.0,134.00999999999476,-325.34499999999423,,-204.56499999997735,2.3662666895913937,0.02544963126092286,39.241887905611115,3.4120747310263235,0.4870965396917343,False,True,112564.31,107400.0,4.885047291792128,-0.429632867790102,False,True,112564.31,106304.34,5.855379219951117,-0.429632867790102,False,True,112564.31,106304.34,5.855379219951117,-0.429632867790102,False,True,112564.31,106304.34,5.855379219951117,-0.429632867790102,False,True,112564.31,106304.34,5.855379219951117,-0.429632867790102,False,True,112564.31,98944.36,12.373481171844556,-0.429632867790102
bearish,4741,2025-10-30 05:00:00,111433.45,111800.0,111368.02,111617.26,183.80999999999767,431.9799999999959,182.74000000000524,65.42999999999302,405.07841,111617.26,111618.46,110949.68,111028.2,589.0599999999977,668.7800000000134,1.2000000000116415,78.52000000000407,447.25113,111028.2,111077.76,109733.22,110021.29,1006.9100000000035,1344.5399999999936,49.55999999999767,288.06999999999243,1066.79122,111368.02,111077.76,290.2600000000093,-797.9849999999967,,-361.1199999999864,0.10411001662616373,1.3852174951464071,3.20472226755892,1.5481735265522008,0.6719292559841012,False,True,111592.0,106304.34,4.297367897948247,0.20111698133808603,False,True,111592.0,106304.34,4.297367897948247,0.20111698133808603,False,True,111592.0,106304.34,4.297367897948247,0.20111698133808603,False,True,111592.0,106304.34,4.297367897948247,0.20111698133808603,False,True,111592.0,105306.56,5.19563952315927,0.20111698133808603,False,True,111592.0,98944.36,10.923338749359003,0.20111698133808603
bullish,4763,2025-10-31 03:00:00,106837.09,107158.62,106304.34,106536.39,300.6999999999971,854.2799999999988,321.52999999999884,232.0500000000029,1440.69222,106536.39,107652.0,106316.17,107510.91,974.5200000000041,1335.8300000000017,141.0899999999965,220.22000000000116,1205.05225,107510.91,107950.0,107400.0,107907.68,396.7699999999895,550.0,42.320000000006985,110.91000000000349,846.16919,107400.0,107158.62,241.38000000000466,685.6449999999993,547.8299999999997,,-0.16356024328360708,-0.2978153519899241,3.240838044562732,1.5636910614786763,0.2825537294563902,True,False,111190.0,107472.0,3.762067857910082,-0.0670391061452514,True,False,111190.0,107472.0,3.762067857910082,-0.0670391061452514,True,False,111250.01,107472.0,3.8180689523623945,-0.0670391061452514,True,True,111250.01,105306.56,3.8180689523623945,1.9491992551210449,True,True,111250.01,99600.0,3.8180689523623945,7.262569832402235,True,True,111250.01,98944.36,3.8180689523623945,7.873035381750465
bullish,4806,2025-11-01 22:00:00,109946.26,109993.98,109728.94,109933.85,12.40999999998894,265.0399999999936,47.720000000001164,204.9100000000035,343.69011,109933.86,110348.0,109910.22,110310.65,376.7899999999936,437.77999999999884,37.35000000000582,23.639999999999418,619.56524,110310.65,110529.99,110208.49,110464.33,153.68000000000757,321.5,65.66000000000349,102.15999999998894,670.42039,110208.49,109993.98,214.5100000000093,265.24000000000945,239.77500000000487,,0.802685681004903,0.0820819934959553,30.361804995997534,1.6517506791428065,0.8093495321461458,True,False,111250.01,109858.44,1.1419079480531562,0.3176252573644761,True,True,111250.01,105511.0,1.1419079480531562,4.262366719660168,True,True,111250.01,102915.05,1.1419079480531562,6.617856754955994,True,True,111250.01,98944.36,1.1419079480531562,10.220746151226647,True,True,111250.01,98944.36,1.1419079480531562,10.220746151226647,True,True,111250.01,98944.36,1.1419079480531562,10.220746151226647
bearish,4812,2025-11-02 04:00:00,110300.0,110516.17,110298.17,110406.2,106.19999999999709,218.0,109.97000000000116,1.8300000000017462,211.21273,110406.21,110426.0,109858.44,109862.85,543.3600000000006,567.5599999999977,19.789999999993597,4.4100000000034925,273.04557,109862.85,110098.59,109862.84,110092.78,229.92999999999302,235.75,5.809999999997672,0.010000000009313226,259.45939,110298.17,110098.59,199.58000000000175,-156.7099999999821,,-208.7899999999838,0.29275148330311346,-0.0497579213608923,5.116384180791107,2.6034862385320996,0.9155045871559713,True,True,111250.01,109735.59,0.32970449485320386,0.8629698933354891,True,True,111250.01,105306.56,4.35248989110578,0.8629698933354891,True,True,111250.01,98944.36,10.131128836436504,0.8629698933354891,True,True,111250.01,98944.36,10.131128836436504,0.8629698933354891,True,True,111250.01,98944.36,10.131128836436504,0.8629698933354891,True,True,111250.01,98944.36,10.131128836436504,0.8629698933354891
bearish,4854,2025-11-03 22:00:00,107908.68,108333.0,107369.01,108059.99,151.31000000001222,963.9900000000052,273.00999999999476,539.6699999999983,919.91286,108060.0,108148.81,105511.0,105745.71,2314.2899999999936,2637.8099999999977,88.80999999999767,234.7100000000064,3853.95819,105745.71,106798.01,105306.56,106678.44,932.7299999999959,1491.449999999997,119.56999999999243,439.15000000000873,3622.24107,107369.01,106798.01,571.0,-690.7749999999829,,-767.4949999999973,3.189481805918008,-0.06012445090900164,15.295023461765956,2.736345812715882,0.592329795952237,False,True,107783.2,102915.05,3.6357980827545306,0.38576308005447973,False,True,107783.2,98944.36,7.3537418908835415,0.38576308005447973,False,True,107783.2,98944.36,7.3537418908835415,0.38576308005447973,False,True,107783.2,98944.36,7.3537418908835415,0.38576308005447973,False,True,107783.2,98944.36,7.3537418908835415,0.38576308005447973,False,True,107783.2,98944.36,7.3537418908835415,0.38576308005447973
bearish,4943,2025-11-07 15:00:00,101819.11,102010.0,101638.43,102010.0,190.88999999999942,371.570000000007,0.0,180.68000000000757,1093.42589,102009.99,102050.0,101438.39,101496.18,513.8100000000122,611.6100000000006,40.00999999999476,57.7899999999936,817.45963,101496.18,101512.51,100775.65,101013.66,482.5199999999895,736.8600000000006,16.330000000001746,238.0100000000093,1382.92001,101638.43,101512.51,125.91999999999825,-498.1699999999909,,-248.74499999999537,-0.25238679870658637,0.6917288135684452,2.691654879773764,1.6460155556153324,0.3388863471216618,True,True,104096.36,99260.86,2.2181010005564774,2.4183077208099415,True,True,104096.36,99260.86,2.2181010005564774,2.4183077208099415,True,True,106670.11,99260.86,2.2181010005564774,4.950568402129005,True,True,107500.0,99260.86,2.2181010005564774,5.7670804242056946,True,True,107500.0,99260.86,2.2181010005564774,5.7670804242056946,True,True,107500.0,95933.75,5.495637926793451,5.7670804242056946
bearish,4970,2025-11-08 18:00:00,102399.45,102575.35,102310.0,102480.04,80.58999999999651,265.3500000000058,95.31000000001222,89.44999999999709,301.03917,102480.04,102630.14,101715.76,101857.1,622.9399999999878,914.3800000000047,150.10000000000582,141.34000000001106,707.36146,101857.1,102108.0,101731.19,102065.14,208.0399999999936,376.8099999999977,42.86000000000058,125.91000000000349,439.24627,102310.0,102108.0,202.0,-207.4499999999875,,-233.67499999998458,1.3497322956344848,-0.37903562062880836,7.729743144310892,3.4459393254191997,0.761258714904826,False,True,102482.2,101400.0,0.6933834763191914,0.1683119929625619,True,True,106670.11,101400.0,0.6933834763191914,4.2616655263415115,True,True,107500.0,101400.0,0.6933834763191914,5.072817906363014,True,True,107500.0,101400.0,0.6933834763191914,5.072817906363014,True,True,107500.0,100813.59,1.267687154777298,5.072817906363014,True,True,107500.0,94012.45,7.928418928977164,5.072817906363014
bullish,4996,2025-11-09 20:00:00,102239.41,102425.19,102050.64,102086.9,152.5100000000093,374.5500000000029,185.77999999999884,36.25999999999476,522.32408,102086.91,102997.38,102067.09,102911.39,824.4799999999959,930.2900000000081,85.99000000000524,19.820000000006985,788.58745,102911.4,104041.25,102769.99,103037.9,126.5,1271.2599999999948,1003.3500000000058,141.40999999998894,2232.81061,102769.99,102425.19,344.8000000000029,475.50000000000927,359.6750000000142,,0.5097665993112935,1.8314052043308577,5.406071733000758,2.4837538379388624,0.9205713522894146,True,False,106670.11,102972.55,4.144410178785119,-0.19710034028416046,True,False,107500.0,102972.55,4.954650316001364,-0.19710034028416046,True,False,107500.0,102476.09,4.954650316001364,0.285978426192324,True,True,107500.0,100813.59,4.954650316001364,1.903668570951509,True,True,107500.0,94560.48,4.954650316001364,7.988236643790672,True,True,107500.0,94012.45,4.954650316001364,8.52149542877255
bullish,5001,2025-11-10 01:00:00,103845.04,103964.81,103329.49,103637.57,207.4699999999866,635.3199999999924,119.77000000000407,308.08000000000175,460.77714,103637.58,104591.32,103520.0,104512.65,875.0699999999924,1071.320000000007,78.6700000000128,117.58000000000175,773.02957,104512.66,104805.57,104153.84,104805.57,292.9100000000035,651.7300000000105,0.0,358.820000000007,849.18697,104153.84,103964.81,189.02999999999884,584.0000000000023,412.17499999999194,,0.6776647600182597,0.09851809420433934,4.217814623801267,1.6862683372159222,0.2975351004218364,True,False,106670.11,104058.59,2.6021304708776007,0.09145126094246742,True,True,107500.0,102840.22,3.400371721931683,1.2612305028791981,True,True,107500.0,101300.0,3.400371721931683,2.740023795570088,True,True,107500.0,98147.4,3.400371721931683,5.766892512076369,True,True,107500.0,94560.48,3.400371721931683,9.210759776115793,True,True,107500.0,93770.48,3.400371721931683,9.96925317395883
bullish,5007,2025-11-10 07:00:00,104732.47,105495.62,104533.24,104722.96,9.509999999994761,962.3799999999901,763.1499999999942,189.72000000000116,1221.67929,104722.95,106525.0,104265.02,106314.96,1592.0100000000093,2259.979999999996,210.0399999999936,457.929999999993,2711.00239,106314.96,106670.11,105698.94,105699.99,614.9700000000012,971.1699999999983,355.1499999999942,1.0500000000029104,2166.65056,105698.94,105495.62,203.32000000000698,488.5150000000118,582.8500000000045,,1.2190786175969308,-0.20079356329892428,167.40378548905218,2.348323946881709,0.2112678983353863,False,False,106599.47,104667.0,1.0463467582824821,0.9763011814498824,True,True,107500.0,102476.09,1.899965135993328,3.049084503591054,True,True,107500.0,100813.59,1.899965135993328,4.621947958986159,True,True,107500.0,98000.4,1.899965135993328,7.283459985502228,True,True,107500.0,94012.45,1.899965135993328,11.056392807723526,True,True,107500.0,93005.55,1.899965135993328,12.009004063806126
bearish,5021,2025-11-10 21:00:00,105944.17,106589.89,105923.57,106548.02,603.8500000000058,666.3199999999924,41.86999999999534,20.59999999999127,785.48627,106548.02,106548.02,104681.9,104898.15,1649.87000000001,1866.12000000001,0.0,216.25,1937.55608,104898.15,105628.0,104667.0,105079.99,181.84000000001106,961.0,548.0099999999948,231.14999999999418,2341.3437,105923.57,105628.0,295.570000000007,-734.014999999987,,-480.9450000000053,1.4666963052072188,0.20840048149728901,2.7322513869338314,2.8006363308921105,0.44358566454557924,True,True,107500.0,103840.91,1.6918714734729394,1.4882712129132287,True,True,107500.0,102476.09,2.983972052864774,1.4882712129132287,True,True,107500.0,100813.59,4.557891846858791,1.4882712129132287,True,True,107500.0,94560.48,10.47782784867649,1.4882712129132287,True,True,107500.0,94012.45,10.996658083084034,1.4882712129132287,True,True,107500.0,93005.55,11.949909115007381,1.4882712129132287
bearish,5043,2025-11-11 19:00:00,105176.39,105497.99,105145.47,105311.9,135.50999999999476,352.5200000000041,186.09000000001106,30.919999999998254,372.28222,105311.9,105500.0,104349.26,104530.83,781.0699999999924,1150.7400000000052,188.10000000000582,181.57000000000698,2106.11964,104530.83,104706.09,104022.92,104390.92,139.9100000000035,683.1699999999983,175.25999999999476,368.0,3314.65247,105145.47,104706.09,439.38000000000466,-460.4899999999796,,-395.949999999985,4.6573199762266375,0.5738196477765148,5.7639288613388135,3.2643254283444683,1.2463973675252455,False,True,105333.33,102476.09,2.1297710572517796,0.17866675568619417,False,True,105333.33,100813.59,3.7175488073329834,0.17866675568619417,False,True,105333.33,94560.48,9.689608312181269,0.17866675568619417,False,True,105333.33,94012.45,10.213006712408037,0.17866675568619417,False,True,105333.33,94012.45,10.213006712408037,0.17866675568619417,False,True,105333.33,89253.78,14.757794890440469,0.17866675568619417
bearish,5046,2025-11-11 22:00:00,104390.93,104665.67,103840.91,104560.16,169.23000000001048,824.7599999999948,105.50999999999476,550.0199999999895,1215.16933,104560.15,104560.15,103170.33,103455.99,1104.159999999989,1389.8199999999924,0.0,285.6600000000035,2215.12756,103455.99,103730.0,103206.1,103399.43,56.560000000012224,523.8999999999942,274.00999999999476,193.3299999999872,664.19158,103840.91,103730.0,110.91000000000349,-580.3649999999932,,-467.8349999999937,0.822896204926436,-0.7001565092711861,6.524611475506237,1.6851205199088235,0.1344754837771039,True,True,105333.33,101961.97,1.7044538706256618,1.4372177593590023,True,True,105333.33,100813.59,2.811539573893766,1.4372177593590023,True,True,105333.33,94560.48,8.839795623252678,1.4372177593590023,True,True,105333.33,94012.45,9.368119155499858,1.4372177593590023,True,True,105333.33,94012.45,9.368119155499858,1.4372177593590023,True,True,105333.33,89253.78,13.955673382820786,1.4372177593590023
bullish,5063,2025-11-12 15:00:00,103366.98,103534.98,103051.59,103112.66,254.31999999999243,483.3899999999994,168.0,61.070000000006985,689.87309,103112.65,104228.9,103112.24,104147.24,1034.590000000011,1116.659999999989,81.65999999998894,0.40999999998894054,1064.00216,104147.25,105079.31,104145.98,104521.56,374.3099999999977,933.3300000000017,557.75,1.2700000000040745,1348.44138,104145.98,103534.98,611.0,704.4500000000058,547.1950000000094,,0.5423157902854276,0.2673295512858733,4.0680638565588305,2.3100601998386194,1.263989739134034,True,True,105333.33,100813.59,1.7369491934030468,3.199729840748534,True,True,105333.33,95933.75,1.7369491934030468,7.885306758839848,True,True,105333.33,94012.45,1.7369491934030468,9.7301211242143,True,True,105333.33,94012.45,1.7369491934030468,9.7301211242143,True,True,105333.33,93005.55,1.7369491934030468,10.696937126137747,True,True,105333.33,89253.78,1.7369491934030468,14.299351736860125
